,Accuracy(Log Reg),Train-Time(Log Reg),Accuracy(Decision Tree),Train-Time(Decision Tree),Accuracy(Random Forest),Accuracy(Knn),Train-Time(Random Forest),Accuracy(Naive Bayes),Train-Time(Naive Bayes),Accuracy(SVM),Train-Time(SVM),Train-Time(Knn)
866,0.958041958041958,0.03164529800415039,0.8811188811188811,0.0,0.951048951048951,0.9300699300699301,0.17232656478881836,0.9300699300699301,0.015013456344604492,0.958041958041958,1.0909841060638428,0.0
867,0.958041958041958,0.0629267692565918,0.9230769230769231,0.0,0.9230769230769231,0.9090909090909091,0.17273306846618652,0.9090909090909091,0.0,0.965034965034965,0.8767383098602295,0.0
868,0.965034965034965,0.03126025199890137,0.916083916083916,0.01563096046447754,0.972027972027972,0.958041958041958,0.1727306842803955,0.958041958041958,0.0,0.9790209790209791,0.286545991897583,0.0
869,0.9440559440559441,0.04839611053466797,0.9790209790209791,0.0,0.986013986013986,0.958041958041958,0.20035076141357422,0.958041958041958,0.0010020732879638672,0.972027972027972,0.6433730125427246,0.0
870,0.9300699300699301,0.04727649688720703,0.9020979020979021,0.0,0.951048951048951,0.951048951048951,0.17232871055603027,0.951048951048951,0.015630006790161133,0.9370629370629371,0.7914433479309082,0.0
871,0.951048951048951,0.046788930892944336,0.958041958041958,0.0,0.9790209790209791,0.965034965034965,0.15678095817565918,0.965034965034965,0.0,0.972027972027972,1.098346471786499,0.0
872,0.9370629370629371,0.030140161514282227,0.9230769230769231,0.01563119888305664,0.965034965034965,0.916083916083916,0.15715432167053223,0.916083916083916,0.0,0.958041958041958,0.51381516456604,0.0
873,0.9440559440559441,0.04688835144042969,0.916083916083916,0.0,0.958041958041958,0.9370629370629371,0.15709424018859863,0.9370629370629371,0.0,0.958041958041958,0.9231486320495605,0.0
874,0.958041958041958,0.03164863586425781,0.9230769230769231,0.0,0.986013986013986,0.9440559440559441,0.17232680320739746,0.9440559440559441,0.0,0.965034965034965,0.8062551021575928,0.0
875,0.958041958041958,0.04689216613769531,0.9370629370629371,0.0,0.965034965034965,0.958041958041958,0.17272734642028809,0.958041958041958,0.0,0.958041958041958,0.4554579257965088,0.0
876,0.951048951048951,0.03166317939758301,0.9230769230769231,0.01563239097595215,0.965034965034965,0.916083916083916,0.15970802307128906,0.916083916083916,0.0,0.958041958041958,0.5105414390563965,0.0
877,0.965034965034965,0.03125786781311035,0.951048951048951,0.015631437301635742,0.9790209790209791,0.965034965034965,0.1570873260498047,0.965034965034965,0.0,0.9790209790209791,2.213563919067383,0.0
878,0.951048951048951,0.04787921905517578,0.951048951048951,0.0,0.958041958041958,0.9300699300699301,0.17170929908752441,0.9300699300699301,0.0,0.965034965034965,0.7829067707061768,0.0
879,0.972027972027972,0.03176689147949219,0.9790209790209791,0.015509843826293945,0.9790209790209791,0.965034965034965,0.17241358757019043,0.965034965034965,0.0,0.9790209790209791,2.139768362045288,0.0
880,0.951048951048951,0.0466609001159668,0.951048951048951,0.018145322799682617,0.958041958041958,0.9230769230769231,0.21510696411132812,0.9230769230769231,0.0010001659393310547,0.951048951048951,0.732635498046875,0.0
881,0.951048951048951,0.03164529800415039,0.916083916083916,0.0,0.951048951048951,0.9440559440559441,0.1723332405090332,0.9440559440559441,0.0,0.951048951048951,1.3735990524291992,0.0
882,0.965034965034965,0.03164100646972656,0.8951048951048951,0.0,0.958041958041958,0.9230769230769231,0.1723341941833496,0.9230769230769231,0.0,0.965034965034965,1.2383348941802979,0.0
883,0.951048951048951,0.03125882148742676,0.916083916083916,0.0,0.9370629370629371,0.9020979020979021,0.20076823234558105,0.9020979020979021,0.0,0.951048951048951,2.1974546909332275,0.0
884,0.9230769230769231,0.03165698051452637,0.9440559440559441,0.0,0.986013986013986,0.965034965034965,0.1723320484161377,0.965034965034965,0.0,0.9300699300699301,0.749093770980835,0.0
885,0.951048951048951,0.03125882148742676,0.9230769230769231,0.005514383316040039,0.951048951048951,0.9440559440559441,0.21253657341003418,0.9440559440559441,0.0009999275207519531,0.951048951048951,1.2876787185668945,0.0
886,0.951048951048951,0.04689455032348633,0.9020979020979021,0.015630722045898438,0.958041958041958,0.9300699300699301,0.21842575073242188,0.9300699300699301,0.001001119613647461,0.958041958041958,1.5097336769104004,0.0
887,0.9370629370629371,0.0468907356262207,0.8951048951048951,0.0,0.965034965034965,0.9230769230769231,0.17275190353393555,0.9230769230769231,0.015633583068847656,0.951048951048951,1.3487155437469482,0.0
888,0.965034965034965,0.0316777229309082,0.9230769230769231,0.01563239097595215,0.9790209790209791,0.958041958041958,0.1642286777496338,0.958041958041958,0.0,0.972027972027972,0.69974684715271,0.0
